mint,slot,status,origin,fee_payer,signature,solscan_url
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715067,OK,OURS,C4D4CYDKbgZHXJpR3XCVXqs5V3f41cyuxKrkEiCMgito,2EVHcWLG9kNoyXo2Pndw4Vkw4sqrikJCR3bpSXQs49RrTbsfYf8oZ8RW77sA4P18CXWBqwPfsf2LBmHXVbGLkjdn,https://solscan.io/tx/2EVHcWLG9kNoyXo2Pndw4Vkw4sqrikJCR3bpSXQs49RrTbsfYf8oZ8RW77sA4P18CXWBqwPfsf2LBmHXVbGLkjdn
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715067,OK,OURS,APMxwBehww8JSXGT8FKo4BSJTp6MQXPvu2RG8tcQVoyA,42UAeFQF3rHbQ4foUfQx7b5Fv5AhEg3nyPtZn9JvCvxRLZ6g6UScF8cwhsGQ3GnHACfwgLsqegJhmQ5byhixMq1W,https://solscan.io/tx/42UAeFQF3rHbQ4foUfQx7b5Fv5AhEg3nyPtZn9JvCvxRLZ6g6UScF8cwhsGQ3GnHACfwgLsqegJhmQ5byhixMq1W
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715064,OK,OURS,BiAe2MhvjW8RsfuNfUibnhANBGSkNLmXq2cDhT2rdTNk,32FRgDGgA3aEDaPpkLkJiwC88YCByuSVAjK3gXdi2VPGjpt3UpAzh1SZxjHJcRfF8hidzBB56mqj9E82HXHjFuQm,https://solscan.io/tx/32FRgDGgA3aEDaPpkLkJiwC88YCByuSVAjK3gXdi2VPGjpt3UpAzh1SZxjHJcRfF8hidzBB56mqj9E82HXHjFuQm
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715064,OK,OURS,2V7eGvkSE3NxyyJXSsWXNytjw3FpdUriScCx6vNGcqgm,5iPbbEF71ddDnY2zNBjB5hAVGvJ6UXEhqdC1WAzSf6A8RGDpQxW4x9ewmKXfsPu73ackVSQNQZH5QigrWHaAoKRi,https://solscan.io/tx/5iPbbEF71ddDnY2zNBjB5hAVGvJ6UXEhqdC1WAzSf6A8RGDpQxW4x9ewmKXfsPu73ackVSQNQZH5QigrWHaAoKRi
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715061,OK,OURS,Gtvc9SzMA2wqsfgUCyjv7aCbU1bjbzL7paTqMwsQmPwA,5LH2QxKfQMZWZ5BMDjyAjUW9sJbfCQEVr6yFdvQvuvbTfd1PqsGuGuXPcTiEknCecuLDzpNpLNAv2S5t6y1PRTfi,https://solscan.io/tx/5LH2QxKfQMZWZ5BMDjyAjUW9sJbfCQEVr6yFdvQvuvbTfd1PqsGuGuXPcTiEknCecuLDzpNpLNAv2S5t6y1PRTfi
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715061,OK,OURS,7CYs7Qa3sbjdj6dBMDdnCJYabgAALK5VcPibyYnBEj1U,tTqNoZNFzhnU9KvJ3putCf5MVD9ntztqWc1ykeVLHTF2mqaiHbURwzk3qt9jMVW8Cpziuqj7chzLMLoA17qysXz,https://solscan.io/tx/tTqNoZNFzhnU9KvJ3putCf5MVD9ntztqWc1ykeVLHTF2mqaiHbURwzk3qt9jMVW8Cpziuqj7chzLMLoA17qysXz
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715058,OK,OURS,3Z1ySj24MuZ9dpVaSH3kthwnsiCsMzaTLLKXt9aV79m5,3adsUabh754J5Nvt2LdX5smbuNAvTJr1Wsp96DmfXWwEqkdVYctqrMdoWfRrwxtL82UxGwbQQNKEEwR7j3Ae4bnY,https://solscan.io/tx/3adsUabh754J5Nvt2LdX5smbuNAvTJr1Wsp96DmfXWwEqkdVYctqrMdoWfRrwxtL82UxGwbQQNKEEwR7j3Ae4bnY
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715058,OK,OURS,APMxwBehww8JSXGT8FKo4BSJTp6MQXPvu2RG8tcQVoyA,5xu5JF9x4tTG5uxg6p4ArYujGN6pG3wxicgfKnmiikUYQR7Jchz4ybwFEbYV5TwcrEug245XXBSAvBaT8DJTCK5f,https://solscan.io/tx/5xu5JF9x4tTG5uxg6p4ArYujGN6pG3wxicgfKnmiikUYQR7Jchz4ybwFEbYV5TwcrEug245XXBSAvBaT8DJTCK5f
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715056,OK,OURS,C11PGUii6DorWMfL4AJcyXPVPqtpScux3hHEH138mZDk,4ZYHLBrgCFHcNwqTH48gjHtugpGsmWMMXLUmkDFbbBtRuAz1u5TBeWM8Fr1GUBefbkb4T2xZNGKPK8PSHpgRe4P,https://solscan.io/tx/4ZYHLBrgCFHcNwqTH48gjHtugpGsmWMMXLUmkDFbbBtRuAz1u5TBeWM8Fr1GUBefbkb4T2xZNGKPK8PSHpgRe4P
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715056,OK,OURS,2V7eGvkSE3NxyyJXSsWXNytjw3FpdUriScCx6vNGcqgm,5tz6zRzwV59GiqZWH5bV5Tp8E5rWs7XNYUVkU4aCtx29C6oJAJaKkDqXhz7vCBbdeda5CE477U37c3BMipNtYjtf,https://solscan.io/tx/5tz6zRzwV59GiqZWH5bV5Tp8E5rWs7XNYUVkU4aCtx29C6oJAJaKkDqXhz7vCBbdeda5CE477U37c3BMipNtYjtf
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715052,OK,OURS,BUV1EWNE3rXsYYJE9pkbhPXcPX3kToScL3KtTZbD99TT,36vmC9frCiXXqxPFrigz2wTp7DS27FoiZBCHktpdHk4qmLAaXHhDhCKGESpFWRNPze2g8RxtYABhaCWNJPPh7gFr,https://solscan.io/tx/36vmC9frCiXXqxPFrigz2wTp7DS27FoiZBCHktpdHk4qmLAaXHhDhCKGESpFWRNPze2g8RxtYABhaCWNJPPh7gFr
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715052,OK,OURS,7CYs7Qa3sbjdj6dBMDdnCJYabgAALK5VcPibyYnBEj1U,59yykppbuVXRkd4RzJJkWr5r7M2rezKUkCUCvqRHqC1XJxkGpKeH7areR4QQZ6tZB3CF6QaQur7ZwheFbXdqVPVz,https://solscan.io/tx/59yykppbuVXRkd4RzJJkWr5r7M2rezKUkCUCvqRHqC1XJxkGpKeH7areR4QQZ6tZB3CF6QaQur7ZwheFbXdqVPVz
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715049,OK,OURS,GHrMjtQUH9csZtHCKcMZEvxQrzE8FLvaNqJWprq1R1eL,dbgPapmSAFc3RJW2GURAWYfyTJ6SfCmrBeW8SjX7f5PuJBCGDbrdrcccfA3JGLQSk3gLoMQ2YDzzNHTiNn6SBix,https://solscan.io/tx/dbgPapmSAFc3RJW2GURAWYfyTJ6SfCmrBeW8SjX7f5PuJBCGDbrdrcccfA3JGLQSk3gLoMQ2YDzzNHTiNn6SBix
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715049,OK,OURS,APMxwBehww8JSXGT8FKo4BSJTp6MQXPvu2RG8tcQVoyA,2fL6c2SiMDLSxzk6YLABeyJGdJWTen2aY4zvtQd258LohQCy8236ALkzL67oiArzhaMkMgCAAy9CfFyj7FACHr4X,https://solscan.io/tx/2fL6c2SiMDLSxzk6YLABeyJGdJWTen2aY4zvtQd258LohQCy8236ALkzL67oiArzhaMkMgCAAy9CfFyj7FACHr4X
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715046,OK,OURS,5KuWT58nKZ4rdeLT2zSmC7AowiHDUdD2RuE7v7JdHfhB,6415vaDiX4jFDWUE1LNkYdBVgEkFCmChxYdaTCDwohvpQMaGS6pexmjqoKk2dBVxVkTojWPHF7HreHVRK7fbgJAV,https://solscan.io/tx/6415vaDiX4jFDWUE1LNkYdBVgEkFCmChxYdaTCDwohvpQMaGS6pexmjqoKk2dBVxVkTojWPHF7HreHVRK7fbgJAV
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715046,OK,OURS,2V7eGvkSE3NxyyJXSsWXNytjw3FpdUriScCx6vNGcqgm,5KNJ3KwnqHsS5ztHg9HFUQBWkwtsrFT7QaiDX48uyuLVQv41XCnfULzK4Z7TYgUg5YVWh7JBSiZ9C8UH3M1HGSPp,https://solscan.io/tx/5KNJ3KwnqHsS5ztHg9HFUQBWkwtsrFT7QaiDX48uyuLVQv41XCnfULzK4Z7TYgUg5YVWh7JBSiZ9C8UH3M1HGSPp
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715043,OK,OURS,84pZHReTMWPXAetC2xFtALdsMg22d1Bxw7uLyV9q6deN,2mtaLH3VURyLaktEQmA8bFbkEYqFtRcCnAJYnKrofh8UFudbJdXuCyrRrWmF8sUAQ41TF8WwkBQvYe4tmS3QrZ5E,https://solscan.io/tx/2mtaLH3VURyLaktEQmA8bFbkEYqFtRcCnAJYnKrofh8UFudbJdXuCyrRrWmF8sUAQ41TF8WwkBQvYe4tmS3QrZ5E
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715043,OK,OURS,7CYs7Qa3sbjdj6dBMDdnCJYabgAALK5VcPibyYnBEj1U,4C2t2Yep2FE5ywNGGNQTjeotT57F25GALfqRYqPzbuqpQcHw4JbWCT71Y1FA3KAr2QwwYg7oxcYsVmfG2VjtTtNY,https://solscan.io/tx/4C2t2Yep2FE5ywNGGNQTjeotT57F25GALfqRYqPzbuqpQcHw4JbWCT71Y1FA3KAr2QwwYg7oxcYsVmfG2VjtTtNY
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715040,OK,OURS,G96UNkHjKkbJ3De2qjqvisdUJmszZxu9uyEeCGLPPEGv,49gJxYkbYaJtpxminG8RQJCyt3aLJbQrG4kp3M4TQ2SJxpwTLHedBVjm1rTB5bLemhy4yXuZnpC2onbGdYLNPHwe,https://solscan.io/tx/49gJxYkbYaJtpxminG8RQJCyt3aLJbQrG4kp3M4TQ2SJxpwTLHedBVjm1rTB5bLemhy4yXuZnpC2onbGdYLNPHwe
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715040,OK,OURS,APMxwBehww8JSXGT8FKo4BSJTp6MQXPvu2RG8tcQVoyA,3xEkyxAeRS8K2at9ts83SXufqo8MveGBDAGBvRyEHjpmrAwpKe5xJu5w5rmnMBWq4rJx8y9RXzGPrWFKPCRZsPj,https://solscan.io/tx/3xEkyxAeRS8K2at9ts83SXufqo8MveGBDAGBvRyEHjpmrAwpKe5xJu5w5rmnMBWq4rJx8y9RXzGPrWFKPCRZsPj
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715036,OK,OURS,BpA7gQo9NZw3eCorBVP7zZ3gMkT8hBrFPsjrwZcjsFKr,3aN1jvmm6dYDpKpLp1b7DvrSph7QD1JXw7rfvDDqZSr12hSkjgqNmQVEfAYrFJeXwxuSFZSNfzAzh3msKeoaEGu6,https://solscan.io/tx/3aN1jvmm6dYDpKpLp1b7DvrSph7QD1JXw7rfvDDqZSr12hSkjgqNmQVEfAYrFJeXwxuSFZSNfzAzh3msKeoaEGu6
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715036,OK,OURS,2V7eGvkSE3NxyyJXSsWXNytjw3FpdUriScCx6vNGcqgm,3XDAYQxYSHw1aEcpYWASsdxfFUGnfT7qfQ5hfnuqoicxpqE28TicmoP5rm3xYX3TakkXrzms1ok9atPzFRmMSrsa,https://solscan.io/tx/3XDAYQxYSHw1aEcpYWASsdxfFUGnfT7qfQ5hfnuqoicxpqE28TicmoP5rm3xYX3TakkXrzms1ok9atPzFRmMSrsa
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715034,OK,OURS,FXH5EXgfhwctFURAvumD8aF5Z8bS5tch9crw6pMJci1A,5vJ3ACQz7JnMiRK7rm8UxBUD6pt3ioLb9zr9zMPXAM2ToVcKzZ1HiGxkR9ovGYMwaz1ae3W4jREhqsJGdicvfp15,https://solscan.io/tx/5vJ3ACQz7JnMiRK7rm8UxBUD6pt3ioLb9zr9zMPXAM2ToVcKzZ1HiGxkR9ovGYMwaz1ae3W4jREhqsJGdicvfp15
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715034,OK,OURS,7CYs7Qa3sbjdj6dBMDdnCJYabgAALK5VcPibyYnBEj1U,55QvTFCuh2DNHWJLqUDSwJveG8Ttrg7VhskgegPBsKriXbQtuUNihrvRxgmyxrW6z4rbRZ5E2abxrZdZHo1kqVZn,https://solscan.io/tx/55QvTFCuh2DNHWJLqUDSwJveG8Ttrg7VhskgegPBsKriXbQtuUNihrvRxgmyxrW6z4rbRZ5E2abxrZdZHo1kqVZn
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417715020,ERR,OUTSIDE,7sUUB91F3v6stF8onM1EcSQAQBbASgoXJYYW6drzd3aj,JjKT2S9oGu3yLn6sFVCBcxt1AmRnQFP27CJptKLoJpSmUVe189N8gjppqQCcWu5E3KuFr6x73NLroy9AR89sn3C,https://solscan.io/tx/JjKT2S9oGu3yLn6sFVCBcxt1AmRnQFP27CJptKLoJpSmUVe189N8gjppqQCcWu5E3KuFr6x73NLroy9AR89sn3C
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417714966,OK,OURS,APMxwBehww8JSXGT8FKo4BSJTp6MQXPvu2RG8tcQVoyA,3PniwK9b8XJfsb8K8u7H4L5ouR2mfNBYf1dZ4RGzkWGM2iRwkbnYqV1RF8pps3To6zHG26z6pzgsGW4wANv4azWy,https://solscan.io/tx/3PniwK9b8XJfsb8K8u7H4L5ouR2mfNBYf1dZ4RGzkWGM2iRwkbnYqV1RF8pps3To6zHG26z6pzgsGW4wANv4azWy
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417714966,OK,OURS,2V7eGvkSE3NxyyJXSsWXNytjw3FpdUriScCx6vNGcqgm,2tsV4v4NocBEu814FUAkSMiC8X5SpUZHiWLcZCPJ46FKFzpBErWkcnZ6oZd9WW1qtTmUvmzr6byaXLsPrBQSLoCb,https://solscan.io/tx/2tsV4v4NocBEu814FUAkSMiC8X5SpUZHiWLcZCPJ46FKFzpBErWkcnZ6oZd9WW1qtTmUvmzr6byaXLsPrBQSLoCb
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417714966,OK,OURS,7CYs7Qa3sbjdj6dBMDdnCJYabgAALK5VcPibyYnBEj1U,qFEyiEUbspXLXmwKw7z21DcA7qrPa4zrBZdeFy1Xp6ZsHhM53NDyqn2j2zowc7b2xD5A6GHAshZmStBqriNtb1U,https://solscan.io/tx/qFEyiEUbspXLXmwKw7z21DcA7qrPa4zrBZdeFy1Xp6ZsHhM53NDyqn2j2zowc7b2xD5A6GHAshZmStBqriNtb1U
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417714966,OK,OURS,CUuG1GjdXymypn2dMxKmBE7Arr6iacZ29rCyuimRzPsb,4nRScLD2BsynamvKDijyTVLjowyDVqVDF2aLyJBGgxBK8PiTyjzgqMsUNAG8NpdzJ1XQJtgqDKkF4E21ZR7bU3WF,https://solscan.io/tx/4nRScLD2BsynamvKDijyTVLjowyDVqVDF2aLyJBGgxBK8PiTyjzgqMsUNAG8NpdzJ1XQJtgqDKkF4E21ZR7bU3WF
AfvyJ26CfbEyBzuTYAzkSgBDndU4755QVYzGDqJQng8p,417714966,OK,OURS,CUuG1GjdXymypn2dMxKmBE7Arr6iacZ29rCyuimRzPsb,5xYDWE9vDxEYMbKRphMrdWQse645EjKx3th1DeBPXUrZQopAe7jzqXkjS4Wf3fH887L9dzrYauqXXr95LdWEfwcV,https://solscan.io/tx/5xYDWE9vDxEYMbKRphMrdWQse645EjKx3th1DeBPXUrZQopAe7jzqXkjS4Wf3fH887L9dzrYauqXXr95LdWEfwcV
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705994,OK,OUTSIDE,aXkGk8WFuDL1VGpurjmjLuJLqNQswtSoYTZrmdcf79m,5qc3Pdk5MtiSod35n4T5gi9PpNYJtQpDgPRepzCY4uTPhbCCGH15com8XX2V67nZt9NRvYC7dvntRZ5brDZxk5yR,https://solscan.io/tx/5qc3Pdk5MtiSod35n4T5gi9PpNYJtQpDgPRepzCY4uTPhbCCGH15com8XX2V67nZt9NRvYC7dvntRZ5brDZxk5yR
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,4Gd9KXfr8ibKdoiukP5PLfPqSH3SBk6UPSSQPgZTDukm,2hvdAgM6qLQox8CrHbD9CpSVtotNjeTkxDhmjXxpXwUfwp7hgdvNEZnWn7n8nCobXq5wsQTyCbTG6yaxwiFEojPY,https://solscan.io/tx/2hvdAgM6qLQox8CrHbD9CpSVtotNjeTkxDhmjXxpXwUfwp7hgdvNEZnWn7n8nCobXq5wsQTyCbTG6yaxwiFEojPY
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,5KuWT58nKZ4rdeLT2zSmC7AowiHDUdD2RuE7v7JdHfhB,5n2Ua8R9aQSny1TRp4zXsJFm1mxNT2upE7MYG4jcjfXCXtLK13vrrD9Grj4rZXgCkaK8EXmxvWB3MWUnJPzYzwE9,https://solscan.io/tx/5n2Ua8R9aQSny1TRp4zXsJFm1mxNT2upE7MYG4jcjfXCXtLK13vrrD9Grj4rZXgCkaK8EXmxvWB3MWUnJPzYzwE9
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,GYPXZ9NCixqERGoAHFrpGiVpftTTLTBGABW2j4pGTTXL,4qkcenQVDG2to55XWEZczyjNhrM4zpjUzH7hFPFFKeSEyBDgSwA3ZFd1qfEnuyABLtLbcPhk118iXW8mJDnUZz44,https://solscan.io/tx/4qkcenQVDG2to55XWEZczyjNhrM4zpjUzH7hFPFFKeSEyBDgSwA3ZFd1qfEnuyABLtLbcPhk118iXW8mJDnUZz44
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,DSz3qGyqxAvT3dVTvgHtpVe4sP1vyZzABciK3EthCmQD,4hENgD8nMU2FSFd7jxtxmUDcozKwcfUroBBuL2x2tFeRoEVuUDeMoYy6jPa29T8ncV5rGMjj3LsdGE7aifN56HtJ,https://solscan.io/tx/4hENgD8nMU2FSFd7jxtxmUDcozKwcfUroBBuL2x2tFeRoEVuUDeMoYy6jPa29T8ncV5rGMjj3LsdGE7aifN56HtJ
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,G2mHYXYNR1nA6pU8jpQ1ZWcSxhQVLtNXCNDAiwcgtXPY,4rvdZtNHgZ2qxNdV7azDDUMW7aWNaoxSZUawoR9cq72sYDcpWbQWEu3C9ZgZ84LxQGdV8LhszfRpHU5zcjR3AwDq,https://solscan.io/tx/4rvdZtNHgZ2qxNdV7azDDUMW7aWNaoxSZUawoR9cq72sYDcpWbQWEu3C9ZgZ84LxQGdV8LhszfRpHU5zcjR3AwDq
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,7KQPgXQHZNMAuF1b46NBCBnUBugnrREa8JUrpKhsbjqt,4kbuwV8FZeX1p2ga6hci6QuZ55JvfczpVrp8kFTQzrBGWkV9koZkTYGomnMWNySJf4RZ5vT91gMokTdKFDxyer7d,https://solscan.io/tx/4kbuwV8FZeX1p2ga6hci6QuZ55JvfczpVrp8kFTQzrBGWkV9koZkTYGomnMWNySJf4RZ5vT91gMokTdKFDxyer7d
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,G96UNkHjKkbJ3De2qjqvisdUJmszZxu9uyEeCGLPPEGv,5kfvr72s2LrdLkkT4JwpuPii8hdrtEz6YH4hpTjuUZ8fsLPTcqk7XvDR5VfBcBATjnTaGegksgD88CJ2X286DuXW,https://solscan.io/tx/5kfvr72s2LrdLkkT4JwpuPii8hdrtEz6YH4hpTjuUZ8fsLPTcqk7XvDR5VfBcBATjnTaGegksgD88CJ2X286DuXW
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705720,OK,OURS,BpA7gQo9NZw3eCorBVP7zZ3gMkT8hBrFPsjrwZcjsFKr,5bpzJBDVWXkYcQC4WDNi68ELaHBdjnSiqMMy3aWLjFSUEE8LUZ6vcWhWyb6XyZoWyxWhhKeAg2xa979nDHzFW5Zx,https://solscan.io/tx/5bpzJBDVWXkYcQC4WDNi68ELaHBdjnSiqMMy3aWLjFSUEE8LUZ6vcWhWyb6XyZoWyxWhhKeAg2xa979nDHzFW5Zx
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,C4D4CYDKbgZHXJpR3XCVXqs5V3f41cyuxKrkEiCMgito,2MWM8iN2ag8PxRiQhRo3WayaGWqwcJTpgE4qK9S9Bznj8GrQvyjANRrdV8tkk26iWkyF9KpW97sguGYJ5TnnWqnc,https://solscan.io/tx/2MWM8iN2ag8PxRiQhRo3WayaGWqwcJTpgE4qK9S9Bznj8GrQvyjANRrdV8tkk26iWkyF9KpW97sguGYJ5TnnWqnc
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,9ABXJEWwR1JtKvkaZU59JYK7dwG5TxZgwYNVeMry6jiy,q7BoJrB2nvxQqcMkkZBBvNH1t7zT7wYxjUaAbmhxv5JujpYF5jmJRbWcAuZy36qC48LjAe91tMhSdvxL1HNNwwZ,https://solscan.io/tx/q7BoJrB2nvxQqcMkkZBBvNH1t7zT7wYxjUaAbmhxv5JujpYF5jmJRbWcAuZy36qC48LjAe91tMhSdvxL1HNNwwZ
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,HicAxz526iZK56CSK4GeGpfSSTJPaPEDLt7C7vxT7MdP,5oM8AVyYfYYBeCDnrjnnu19Rvgzm1FA3L5Xoa7RtU7kzL8Mw5Ceg6BubbTzj2QCCEeeNqyMgREViGxVvz34AoiMT,https://solscan.io/tx/5oM8AVyYfYYBeCDnrjnnu19Rvgzm1FA3L5Xoa7RtU7kzL8Mw5Ceg6BubbTzj2QCCEeeNqyMgREViGxVvz34AoiMT
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,C11PGUii6DorWMfL4AJcyXPVPqtpScux3hHEH138mZDk,3i3qVheRS9Ez4N8iR78zUrLrJJDT7SSkMahAh1RwyeB5vTmYJK6ksdBZ4UUiHyqrN7EgLJobQMiBXYyGEAKV7iVz,https://solscan.io/tx/3i3qVheRS9Ez4N8iR78zUrLrJJDT7SSkMahAh1RwyeB5vTmYJK6ksdBZ4UUiHyqrN7EgLJobQMiBXYyGEAKV7iVz
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,84pZHReTMWPXAetC2xFtALdsMg22d1Bxw7uLyV9q6deN,66NSx35xKtqHejiECpftWaCVTtz4V9FQifohAFRW99kuLF3xjuZ1u67ojXcf83Um4rzDNcX5Tj2wugdmrWACTCLG,https://solscan.io/tx/66NSx35xKtqHejiECpftWaCVTtz4V9FQifohAFRW99kuLF3xjuZ1u67ojXcf83Um4rzDNcX5Tj2wugdmrWACTCLG
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,3dvwmEjeq4u2Cpe9vhXCH6zUgLZcaqqV4s2VWKv8KLfV,5WEkXZiBPDqPutYoj63BzqtbKjAm3FkUuaXVFxpduRxAnWFFZGbyaqPF7wF7RgK34BU4yyaBbrSRL1AaTRN7qJh,https://solscan.io/tx/5WEkXZiBPDqPutYoj63BzqtbKjAm3FkUuaXVFxpduRxAnWFFZGbyaqPF7wF7RgK34BU4yyaBbrSRL1AaTRN7qJh
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,DjyL5kYWa8zwXP87m8A5K2udr72gjCzbNxYq3Ks3wfCU,4tPcP9szh9FYQSB69eyk42fqp5o5YSvR5fBtiNVgRjp2TDF1F3vhx1kjMtHYyp8LAhbsynGf1GTXWoVaDuL4GZva,https://solscan.io/tx/4tPcP9szh9FYQSB69eyk42fqp5o5YSvR5fBtiNVgRjp2TDF1F3vhx1kjMtHYyp8LAhbsynGf1GTXWoVaDuL4GZva
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705718,OK,OURS,2u8sha5GhbcRRtvrToFfXXGrWGtMe1e2qdp83BcfYRFx,63kKFqDSXZ7W6MBy15cxCwyw8xPQTa1BQ8NM7teaigPDESLX8J2NyH582UVfBUhNL88985LGnyLKV8hQM1VBGGBn,https://solscan.io/tx/63kKFqDSXZ7W6MBy15cxCwyw8xPQTa1BQ8NM7teaigPDESLX8J2NyH582UVfBUhNL88985LGnyLKV8hQM1VBGGBn
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705717,OK,OURS,Gtvc9SzMA2wqsfgUCyjv7aCbU1bjbzL7paTqMwsQmPwA,3dgWTFvpn9k8qT7iCHFoiCPyPVGwRiMqsbuLAHhGPW4A6o5DvsxpEWxA5jp75e4MKJb31U1eRoMaxLFyau5fNTy,https://solscan.io/tx/3dgWTFvpn9k8qT7iCHFoiCPyPVGwRiMqsbuLAHhGPW4A6o5DvsxpEWxA5jp75e4MKJb31U1eRoMaxLFyau5fNTy
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705717,OK,OURS,Gb7cLdN5tgypxeM8W3161GonDf6uywBQ31FBH1d8EQN1,2YmUF1W52kVxUwnwwqjf9SjGrQ2m9Ju6Q6hde82i1mJpu8vroYYQxGbrv4W2Zsrh2eTxYcYHvxZVqmXQ2WeGsBz,https://solscan.io/tx/2YmUF1W52kVxUwnwwqjf9SjGrQ2m9Ju6Q6hde82i1mJpu8vroYYQxGbrv4W2Zsrh2eTxYcYHvxZVqmXQ2WeGsBz
5Ffes4naSYBo34BJPDH8VbNe54S9qQn3CPdyj13jQ9qc,417705717,OK,OURS,73qzqU9j5CT5GWwdPHmtwHJq9cEAXAMGqnH6p9otqUDB,HP75c6Daxu59RxfsBDSuyPMgdRVqG2rYBbH6QxvkGrPVzUj2Eimz1jPZDv7WoYCgMeq7xVuwTEuYNqQsiwcucN7,https://solscan.io/tx/HP75c6Daxu59RxfsBDSuyPMgdRVqG2rYBbH6QxvkGrPVzUj2Eimz1jPZDv7WoYCgMeq7xVuwTEuYNqQsiwcucN7
